project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Firewatch,91871726,Firewatch,"Campaign took less than 3 hours, tried to do a different playthrough and there was almost no difference in story. Albeit the first playthrough was great, but probably only worth ten. 

Also devs, you aren't public figures.  More childish than failed kickstarter devs.",18.09.2017 17:08:30,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  3049  2165  2625  2084  1017  2847  1010  2699  2000  2079  1037
  2367  2377  2705 22494  5603  1998  2045  2001  2471  2053  4489  1999
  2466  1012 12167  1996  2034  2377  2705 22494  5603  2001  2307  1010
  2021  2763  2069  4276  2702  1012  2036 16475  2015  1010  2017  4995
  1005  1056  2270  4481  1012  2062 24282  2084  3478 14590  7559  3334
 16475  2015  1012   102]",121
Firewatch,91871727,Firewatch,"The ending was boring.

P.S. Developers use DMCA to block youtubers they don't like. I don't support censorship.",13.09.2017 09:32:59,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1996  4566  2001 11771  1012  1052  1012  1055  1012  9797  2224
  1040 12458  2050  2000  3796  7858  2869  2027  2123  1005  1056  2066
  1012  1045  2123  1005  1056  2490 15657  1012   102]",63
Firewatch,91871728,Firewatch,"I have a single, simple requirement of videogames-- they have to be fun. This game fails to meet that requirement, and so it receives a poor rating. Enjoyable visuals, script & voice acting are the only redeeming qualities in what is, otherwise, more akin to a chore than a game.",11.09.2017,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Metacritic,2.0,"[  101  1045  2031  1037  2309  1010  3722  9095  1997  2678 26393  1011
  1011  2027  2031  2000  2022  4569  1012  2023  2208 11896  2000  3113
  2008  9095  1010  1998  2061  2009  8267  1037  3532  5790  1012 22249
 26749  1010  5896  1004  2376  3772  2024  1996  2069  2417 21564  2075
 11647  1999  2054  2003  1010  4728  1010  2062 17793  2000  1037 16480
  2890  2084  1037  2208  1012   102]",124
Firewatch,91871729,Firewatch,"The ending of the game sucks so much, it's not worth coming to.",13.09.2017 08:23:12,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1996  4566  1997  1996  2208 19237  2061  2172  1010  2009  1005
  1055  2025  4276  2746  2000  1012   102]",37
Firewatch,91871730,Firewatch,"No real gameplay (a walking simulator) that's kind of sandbox in the sense you can go anywhere but it really just means you don't know if you're on the proper rails you're supposed to be on so you're just running into walls and constantly checking your map.

I finished this game in 5 hours.  This not worth your money.  Even the people saying this is ""pretty"" are wrong - the graphics are cartoonish and some things look unfinished.",25.09.2017 00:00:02,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2053  2613 11247  1006  1037  3788 25837  1007  2008  1005  1055
  2785  1997  5472  8758  1999  1996  3168  2017  2064  2175  5973  2021
  2009  2428  2074  2965  2017  2123  1005  1056  2113  2065  2017  1005
  2128  2006  1996  5372 15168  2017  1005  2128  4011  2000  2022  2006
  2061  2017  1005  2128  2074  2770  2046  3681  1998  7887  9361  2115
  4949  1012  1045  2736  2023  2208  1999  1019  2847  1012  2023  2025
  4276  2115  2769  1012  2130  1996  2111  3038  2023  2003  1000  3492
  1000  2024  3308  1011  1996  8389  2024  9476  4509  1998  2070  2477
  2298 14342  1012   102]",196
Firewatch,91871731,Firewatch,"Overall the game was pretty fun. The storyline was interesting and the graphics were great. But, the game is way too short. You can easily finish the game in one sitting and it did not feel like it was worth $20.",14.09.2017 19:34:05,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[ 101 3452 1996 2208 2001 3492 4569 1012 1996 9994 2001 5875 1998 1996
 8389 2020 2307 1012 2021 1010 1996 2208 2003 2126 2205 2460 1012 2017
 2064 4089 3926 1996 2208 1999 2028 3564 1998 2009 2106 2025 2514 2066
 2009 2001 4276 1002 2322 1012  102]",49
Firewatch,91871732,Firewatch,"A lot of reviewers complain about the ending and about the length of the game.

Both of those issues are fair and valid. The game is extremely short, the ending is just disappointing. Despite a very interesting start, good voice acting and great visuals you will be left feeling that you have just wasted your time by the time you finish it, since no of your actions matter at all and the ending is very bland and non-engaging. The closer you get to the end the more disappointed you will be.

TLDR - do not waste time and money on this game, game is a walking simulator and none of your actions matter.

If you want to try to enjoy the story - watch someones ""lets play"" on youtube, would probably be more entertaing.

This review is in no way related to the developer's controversies with YouTube and PewDiePie, but I was merely reminded to write this because of all the hype surrounding it.",15.09.2017 17:29:59,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1037  2843  1997 15814 17612  2055  1996  4566  1998  2055  1996
  3091  1997  1996  2208  1012  2119  1997  2216  3314  2024  4189  1998
  9398  1012  1996  2208  2003  5186  2460  1010  1996  4566  2003  2074
 15640  1012  2750  1037  2200  5875  2707  1010  2204  2376  3772  1998
  2307 26749  2017  2097  2022  2187  3110  2008  2017  2031  2074 13842
  2115  2051  2011  1996  2051  2017  3926  2009  1010  2144  2053  1997
  2115  4506  3043  2012  2035  1998  1996  4566  2003  2200 20857  1998
  2512  1011 11973  1012  1996  3553  2017  2131  2000  1996  2203  1996
  2062  9364  2017  2097  2022  1012  1056  6392  2099  1011  2079  2025
  5949  2051  1998  2769  2006  2023  2208  1010  2208  2003  1037  3788
 25837  1998  3904  1997  2115  4506  3043  1012  2065  2017  2215  2000
  3046  2000  5959  1996  2466  1011  3422  2619  2015  1000 11082  2377
  1000  2006  7858  1010  2052  2763  2022  2062 20432  2290  1012  2023
  3319  2003  1999  2053  2126  3141  2000  1996  9722  1005  1055 25962
  2007  7858  1998 29071 10265 14756  1010  2021  1045  2001  6414  6966
  2000  4339  2023  2138  1997  2035  1996  1044 18863  4193  2009  1012
   102]",371
Firewatch,91871733,Firewatch,Copyright claims are bull crud.,19.09.2017 03:43:52,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,[  101  9385  4447  2024  7087 13675  6784  1012   102],17
Firewatch,91871734,Firewatch,Great game. I like short games. The scenery is beautiful and the story is great. Only drawback is SJW devs harassing streamers/youtubers.,13.09.2017 17:17:42,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2307  2208  1012  1045  2066  2460  2399  1012  1996 17363  2003
  3376  1998  1996  2466  2003  2307  1012  2069  4009  5963  2003  1055
  3501  2860 16475  2015 18820 18965  5460  2545  1013  7858  2869  1012
   102]",70
Firewatch,91871735,Firewatch,"The story is so short and quick + really boring, and also the developer is so childish.

btw PewDiePie did nothing wrong",15.09.2017 08:56:46,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1996  2466  2003  2061  2460  1998  4248  1009  2428 11771  1010
  1998  2036  1996  9722  2003  2061 24282  1012 18411  2860 29071 10265
 14756  2106  2498  3308   102]",52
Firewatch,91871736,Firewatch,"You'll notice most reviewers play this game for 3 to 4 hours... Its because thats literally how long it takes to play through all the content. Its very linear, and would be an OK ""walking simulator"" if it wasn't so short. 

Not worth $20 at all...

Also, i'm tired of Devs using crappy consumer practices in order to prove to everyone how virtuous they are. Its pathetic, and certainly not Heroic. Dev issued a DMCA takedown notice to try to get a little publicity for his game and virtue signal. I can't get behind such anti-consumer business practices.",14.09.2017 04:20:56,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2017  1005  2222  5060  2087 15814  2377  2023  2208  2005  1017
  2000  1018  2847  1012  1012  1012  2049  2138  2008  2015  6719  2129
  2146  2009  3138  2000  2377  2083  2035  1996  4180  1012  2049  2200
  7399  1010  1998  2052  2022  2019  7929  1000  3788 25837  1000  2065
  2009  2347  1005  1056  2061  2460  1012  2025  4276  1002  2322  2012
  2035  1012  1012  1012  2036  1010  1045  1005  1049  5458  1997 16475
  2015  2478 10231  7685  7325  6078  1999  2344  2000  6011  2000  3071
  2129  6819  5339  8918  2027  2024  1012  2049 17203  1010  1998  5121
  2025 14779  1012 16475  3843  1037  1040 12458  2050  2202  7698  5060
  2000  3046  2000  2131  1037  2210 11845  2005  2010  2208  1998 11870
  4742  1012  1045  2064  1005  1056  2131  2369  2107  3424  1011  7325
  2449  6078  1012   102]",262
Firewatch,91871737,Firewatch,"This game is so simple, how could the devs screw it up so bad? Runs terribly and it is super boring. The game is also poorly written by the simple mind of Sean Vanaman. Swing and a miss buddy, try again. Not to mention this joker and his company support censorship. Never again will I make the mistake of purchasing a game from Campo Santo. Don't waste your money.",15.09.2017,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Metacritic,0.0,"[  101  2023  2208  2003  2061  3722  1010  2129  2071  1996 16475  2015
 11224  2009  2039  2061  2919  1029  3216 16668  1998  2009  2003  3565
 11771  1012  1996  2208  2003  2036  9996  2517  2011  1996  3722  2568
  1997  5977  3158 23093  1012  7370  1998  1037  3335  8937  1010  3046
  2153  1012  2025  2000  5254  2023 19318  1998  2010  2194  2490 15657
  1012  2196  2153  2097  1045  2191  1996  6707  1997 13131  1037  2208
  2013 22339 11685  1012  2123  1005  1056  5949  2115  2769  1012   102]",158
Firewatch,91871738,Firewatch,Garbage game by a childish developer glad I refunded,20.09.2017 09:25:31,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101 13044  2208  2011  1037 24282  9722  5580  1045 25416  8630  2098
   102]",23
Firewatch,91871739,Firewatch,Trash game from trash developers.,20.09.2017 18:03:47,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,[  101 11669  2208  2013 11669  9797  1012   102],14
Firewatch,91871740,Firewatch,Copyright strike my negative review. It's just one more DMCA. Anyone that defends this company's actions are misinformed. The game itself is alright and for 10$ or less I think it is a good buy. However supporting a developer that would ruin let's plays is something I cannot in good conscience do. If I could return I would but unfortunately the only thing I can do is try to inform others of the shady practices of this company and urge you to not give them anymore money.,20.09.2017 02:06:36,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  9385  4894  2026  4997  3319  1012  2009  1005  1055  2074  2028
  2062  1040 12458  2050  1012  3087  2008  6985  2015  2023  2194  1005
  1055  4506  2024 28616  2378 29021  1012  1996  2208  2993  2003 10303
  1998  2005  2184  1002  2030  2625  1045  2228  2009  2003  1037  2204
  4965  1012  2174  4637  1037  9722  2008  2052 10083  2292  1005  1055
  3248  2003  2242  1045  3685  1999  2204 13454  2079  1012  2065  1045
  2071  2709  1045  2052  2021  6854  1996  2069  2518  1045  2064  2079
  2003  3046  2000 12367  2500  1997  1996 22824  6078  1997  2023  2194
  1998  9075  2017  2000  2025  2507  2068  4902  2769  1012   102]",206
