project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Skyrim - Paid Mods,91872912,The Elder Scrolls V: Skyrim,"Donate, not forced purchase of mods. Most people would happily donate a few dollars to a mod maker if they had the option on steam but instead we're FORCED to buy them.",25.04.2015 15:59:24,Nicht empfohlen,100.0,1,Ja,Ja,Nein,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 21357  1010  2025  3140  5309  1997 16913  2015  1012  2087  2111
  2052 11361 21357  1037  2261  6363  2000  1037 16913  9338  2065  2027
  2018  1996  5724  2006  5492  2021  2612  2057  1005  2128  3140  2000
  4965  2068  1012   102]",75
Skyrim - Paid Mods,91872913,The Elder Scrolls V: Skyrim,"One of the best games of all time...until Bethesda decided to turn free, user-made mods into money-making DLCs, only without the quality control of actual DLCs.",26.04.2015,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  2028  1997  1996  2190  2399  1997  2035  2051  1012  1012  1012
  2127  7014  2229  2850  2787  2000  2735  2489  1010  5310  1011  2081
 16913  2015  2046  2769  1011  2437 21469  6169  1010  2069  2302  1996
  3737  2491  1997  5025 21469  6169  1012   102]",85
Skyrim - Paid Mods,91872914,The Elder Scrolls V: Skyrim,With the edition of paid mods I am finally coming out of the gamer closet to put a rating on this game. Hope you enjoy ruining PC gaming Bethesda and Valve.,25.04.2015 21:33:06,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2007  1996  3179  1997  3825 16913  2015  1045  2572  2633  2746
  2041  1997  1996 27911  9346  2000  2404  1037  5790  2006  2023  2208
  1012  3246  2017  5959 27853  7473 10355  7014  2229  2850  1998 10764
  1012   102]",71
Skyrim - Paid Mods,91872915,The Elder Scrolls V: Skyrim,"In what way, shape or form do paid mods (with only 25% of earnings going toward the creator, mind you) help the modding, skyrim or overarching gaming community?  Why can't we just donate? Why do Valve and Bethesda get a 75 PERCENT CUT from content they didn't even create, promote, endorse, support, etc?  This is an unforgivable move.  Forget Valve, forget Bethesda, forget Steam.",26.04.2015,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  1999  2054  2126  1010  4338  2030  2433  2079  3825 16913  2015
  1006  2007  2069  2423  1003  1997 16565  2183  2646  1996  8543  1010
  2568  2017  1007  2393  1996 16913  4667  1010  3712 20026  2030  2058
  2906  8450 10355  2451  1029  2339  2064  1005  1056  2057  2074 21357
  1029  2339  2079 10764  1998  7014  2229  2850  2131  1037  4293  3867
  3013  2013  4180  2027  2134  1005  1056  2130  3443  1010  5326  1010
  2203  5668  2063  1010  2490  1010  4385  1029  2023  2003  2019  4895
 29278  5856 12423  2693  1012  5293 10764  1010  5293  7014  2229  2850
  1010  5293  5492  1012   102]",192
Skyrim - Paid Mods,91872916,The Elder Scrolls V: Skyrim,Was great until Valve and Bethesda agreed to gouge the modding community.,26.04.2015 11:04:40,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2001  2307  2127 10764  1998  7014  2229  2850  3530  2000  2175
 22890  1996 16913  4667  2451  1012   102]",35
Skyrim - Paid Mods,91872917,The Elder Scrolls V: Skyrim,"Since Valve started this damn Paid mods shiz, I haven't touched this game, and I may not pick It up again.",27.04.2015 04:40:48,Nicht empfohlen,100.0,1,Ja,Ja,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2144 10764  2318  2023  4365  3825 16913  2015 11895  2480  1010
  1045  4033  1005  1056  5028  2023  2208  1010  1998  1045  2089  2025
  4060  2009  2039  2153  1012   102]",57
Skyrim - Paid Mods,91872918,The Elder Scrolls V: Skyrim,"Today, there stands a pay wall before us, a pay wall unlike any piece of bullshit that this community ahs ever soon. Mr. Gaben , TEAR. DOWN. THIS. WALL.",27.04.2015 23:42:22,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2651  1010  2045  4832  1037  3477  2813  2077  2149  1010  1037
  3477  2813  4406  2151  3538  1997 14636  2008  2023  2451  6289  2015
  2412  2574  1012  2720  1012 12900  2078  1010  7697  1012  2091  1012
  2023  1012  2813  1012   102]",80
Skyrim - Paid Mods,91872919,The Elder Scrolls V: Skyrim,"This game enjoyed years of success because of a highly motivated and creative modding community, unbound by an incentive to create for cash.  Now, Bethesda decides it's alright to sell mods on Steam, with mod authors receiving only 25% from their labor.

Greed is bad.  Stabbing a community renowned for their support of the game and its post-release success even after many years is even worse.

0/10 for a game that 'used' to be cool",26.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  2023  2208  5632  2086  1997  3112  2138  1997  1037  3811 12774
  1998  5541 16913  4667  2451  1010  4895 15494  2011  2019 20438  2000
  3443  2005  5356  1012  2085  1010  7014  2229  2850  7288  2009  1005
  1055 10303  2000  5271 16913  2015  2006  5492  1010  2007 16913  6048
  4909  2069  2423  1003  2013  2037  4450  1012 22040  2003  2919  1012
 21690  1037  2451  8228  2005  2037  2490  1997  1996  2208  1998  2049
  2695  1011  2713  3112  2130  2044  2116  2086  2003  2130  4788  1012
  1014  1013  2184  2005  1037  2208  2008  1005  2109  1005  2000  2022
  4658   102]",187
Skyrim - Paid Mods,91872920,The Elder Scrolls V: Skyrim,"I used to like, now I don't and you all know why.",25.04.2015 22:06:28,Nicht empfohlen,100.0,1,Nein,Nein,Ja,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[ 101 1045 2109 2000 2066 1010 2085 1045 2123 1005 1056 1998 2017 2035
 2113 2339 1012  102]",18
Skyrim - Paid Mods,91872921,The Elder Scrolls V: Skyrim,Paid mods ? No,26.04.2015 13:36:28,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,[  101  3825 16913  2015  1029  2053   102],13
Skyrim - Paid Mods,91872922,The Elder Scrolls V: Skyrim,"If you think i'm going to pay for mods, you can go fuck yourselfs",27.04.2015 20:16:52,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2065  2017  2228  1045  1005  1049  2183  2000  3477  2005 16913
  2015  1010  2017  2064  2175  6616  4426  2015   102]",41
Skyrim - Paid Mods,91872923,The Elder Scrolls V: Skyrim,Not a good game without extensive modding.,24.04.2015 20:54:28,Nicht empfohlen,100.0,1,Nein,Nein,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,[  101  2025  1037  2204  2208  2302  4866 16913  4667  1012   102],21
Skyrim - Paid Mods,91872924,The Elder Scrolls V: Skyrim,wow what is this game lol pay for mods,25.04.2015 20:11:46,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 10166  2054  2003  2023  2208  8840  2140  3477  2005 16913  2015
   102]",24
Skyrim - Paid Mods,91872925,The Elder Scrolls V: Skyrim,RIP Steam: Paid Mods killed you and everyone who loved you,25.04.2015 19:13:42,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 10973  5492  1024  3825 16913  2015  2730  2017  1998  3071  2040
  3866  2017   102]",28
Skyrim - Paid Mods,91872926,The Elder Scrolls V: Skyrim,"Skyrim - 0/10
Gabe - 0/10
Bethesda/Zenimax - 0/10

I can see what they were trying but blimey, could they have got it any more wrong?

This all needs to die.",27.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  3712 20026  1011  1014  1013  2184 12900  1011  1014  1013  2184
  7014  2229  2850  1013 16729  9581  2595  1011  1014  1013  2184  1045
  2064  2156  2054  2027  2020  2667  2021  1038 17960  3240  1010  2071
  2027  2031  2288  2009  2151  2062  3308  1029  2023  2035  3791  2000
  3280  1012   102]",98
Skyrim - Paid Mods,91872927,The Elder Scrolls V: Skyrim,Total rip off to pay for mods.,26.04.2015 04:09:38,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,[  101  2561 10973  2125  2000  3477  2005 16913  2015  1012   102],20
