project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Assassin's Creed Unity,91871366,Assassin's Creed Unity,"Assassin’s Creed Unity is a game of impossible peaks and disappointing valleys. Its highs of movement, customization options, and just the city of Paris itself pierce the sky like the spire of Notre Dame. On a purely technical level, Unity is a marvel to walk through and admire. But at the same time, a lot of my journey through the French Revolution felt as cold and heartless as the darkest depths of the catacombs. I was never given a real reason to care about new Assassin Arno, or the events that transpired. Instead, I had to find my own fun throughout my 30 hours in Unity, which was generally easy to do in its large sandbox assassination scenarios. However, it’s a bit disappointing to see how few of the long-standing problems with the series have been solved by the upgrade to the new generation of gaming hardware.
Each of the various districts unfolds with its own sense of character and environmental storytelling, from the ornate palaces of the privileged, to back-alleys running with the blood of the revolutionaries. But what makes it really unique and distinct from past games is its citizens, who form some of the largest, most impressive crowds I've ever encountered. 
The disgruntled masses make it even more of a necessity to scurry along rooftops instead of the streets, and thankfully, this mode of transportation does not disappoint. Most of the time, traversal in Unity feels better than ever thanks to fantastic animations, buildings with plenty of climbable paths, and a new downward parkour system that adds certain finesse to the act of shimming down a wall, resolving one of my big gripes with previous AC games.",21.04.2019 21:42:19,Empfohlen,100.0,1,Nein,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 12025  1521  1055 16438  8499  2003  1037  2208  1997  5263 11373
  1998 15640 12467  1012  2049 26836  1997  2929  1010  7661  3989  7047
  1010  1998  2074  1996  2103  1997  3000  2993  9267  1996  3712  2066
  1996 19823  1997 10289  8214  1012  2006  1037 11850  4087  2504  1010
  8499  2003  1037  8348  2000  3328  2083  1998 19837  1012  2021  2012
  1996  2168  2051  1010  1037  2843  1997  2026  4990  2083  1996  2413
  4329  2371  2004  3147  1998  2540  3238  2004  1996 23036 11143  1997
  1996  4937 22684 29232  1012  1045  2001  2196  2445  1037  2613  3114
  2000  2729  2055  2047 12025 12098  3630  1010  2030  1996  2824  2008
  9099 21649  1012  2612  1010  1045  2018  2000  2424  2026  2219  4569
  2802  2026  2382  2847  1999  8499  1010  2029  2001  3227  3733  2000
  2079  1999  2049  2312  5472  8758 10102 16820  1012  2174  1010  2009
  1521  1055  1037  2978 15640  2000  2156  2129  2261  1997  1996  2146
  1011  3061  3471  2007  1996  2186  2031  2042 13332  2011  1996 12200
  2000  1996  2047  4245  1997 10355  8051  1012  2169  1997  1996  2536
  4733  4895 10371  2015  2007  2049  2219  3168  1997  2839  1998  4483
 20957  1010  2013  1996 18099 22763  1997  1996 21598  1010  2000  2067
  1011  8975  2015  2770  2007  1996  2668  1997  1996 24517  1012  2021
  2054  3084  2009  2428  4310  1998  5664  2013  2627  2399  2003  2049
  4480  1010  2040  2433  2070  1997  1996  2922  1010  2087  8052 12783
  1045  1005  2310  2412  8567  1012  1996  4487 28745 15532 14782 11678
  2191  2009  2130  2062  1997  1037 13185  2000  8040  3126  2854  2247
 23308  2015  2612  1997  1996  4534  1010  1998 16047  1010  2023  5549
  1997  5193  2515  2025  4487  3736  9397 25785  1012  2087  1997  1996
  2051  1010 29053  2389  1999  8499  5683  2488  2084  2412  4283  2000
 10392  7284  2015  1010  3121  2007  7564  1997  7105  3085 10425  1010
  1998  1037  2047 14047  2380  8162  2291  2008  9909  3056 21892  3366
  2000  1996  2552  1997 11895 25057  2091  1037  2813  1010 29304  2028
  1997  2026  2502  6218  2229  2007  3025  9353  2399  1012   102]",648
Assassin's Creed Unity,91871367,Assassin's Creed Unity,"Despite the controversy surrounding the glitchy mess this game released with - The game is an amazing adventure with stunning graphics and fantastic landscapes. The story fell short for a lot of people, but I personally thought it was better than most. 
Since most of the bugs and glitches have been patched out, I definitely can recommend this game - which is made even more fun by playing through it's unique Co-Op experience.",21.04.2019 04:20:55,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2750  1996  6704  4193  1996  1043 15909 11714  6752  2023  2208
  2207  2007  1011  1996  2208  2003  2019  6429  6172  2007 14726  8389
  1998 10392 12793  1012  1996  2466  3062  2460  2005  1037  2843  1997
  2111  1010  2021  1045  7714  2245  2009  2001  2488  2084  2087  1012
  2144  2087  1997  1996 12883  1998  1043 15909  8376  2031  2042  8983
  2098  2041  1010  1045  5791  2064 16755  2023  2208  1011  2029  2003
  2081  2130  2062  4569  2011  2652  2083  2009  1005  1055  4310  2522
  1011  6728  3325  1012   102]",170
Assassin's Creed Unity,91871368,Assassin's Creed Unity,"Awesome game which had a rough start but after the patches imo the best assassin's Creed game. (Or at least the 'most' assassin's Creed, as origins and Odyssey are awesome but don't have the vibe the series is known for.
I'll take this over AC:II any day!",20.04.2019 00:20:23,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 12476  2208  2029  2018  1037  5931  2707  2021  2044  1996 13864
 10047  2080  1996  2190 12025  1005  1055 16438  2208  1012  1006  2030
  2012  2560  1996  1005  2087  1005 12025  1005  1055 16438  1010  2004
  7321  1998 18735  2024 12476  2021  2123  1005  1056  2031  1996 21209
  1996  2186  2003  2124  2005  1012  1045  1005  2222  2202  2023  2058
  9353  1024  2462  2151  2154   999   102]",125
Assassin's Creed Unity,91871369,Assassin's Creed Unity,"Reconstruction of Notre Dame
Worker A: Do we need to build this catacomb?
Worker B: I don't know, Ubisoft painted it on the drawings.",16.04.2019 15:38:39,Empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  8735  1997 10289  8214  7309  1037  1024  2079  2057  2342  2000
  3857  2023  4937 22684 14905  1029  7309  1038  1024  1045  2123  1005
  1056  2113  1010  1057 18477 15794  4993  2009  2006  1996  9254  1012
   102]",69
Assassin's Creed Unity,91871370,Assassin's Creed Unity,"write a review 
",02.07.2019 18:53:26,Empfohlen,100.0,1,Ja,Nein,Nein,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 4339 1037 3319  102],5
Assassin's Creed Unity,91871371,Assassin's Creed Unity,I actually liked the game very much when it released. The story is really good. The world is beautiful. And its the last AC that still feels like an AC game,21.04.2019 10:25:37,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[ 101 1045 2941 4669 1996 2208 2200 2172 2043 2009 2207 1012 1996 2466
 2003 2428 2204 1012 1996 2088 2003 3376 1012 1998 2049 1996 2197 9353
 2008 2145 5683 2066 2019 9353 2208  102]",36
Assassin's Creed Unity,91871372,Assassin's Creed Unity,"since the real Notre Dame is down for maintenance 4 the next 2 decades, this is the only other option to visit it.....honestly the best Free Running in the series",01.08.2019 04:21:35,Empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2144  1996  2613 10289  8214  2003  2091  2005  6032  1018  1996
  2279  1016  5109  1010  2023  2003  1996  2069  2060  5724  2000  3942
  2009  1012  1012  1012  1012  1012  9826  1996  2190  2489  2770  1999
  1996  2186   102]",77
Assassin's Creed Unity,91871373,Assassin's Creed Unity,"7/10.
More money good equipment and more fun!
Tips: Play DLC: The Dead Kings first when it becomes available and you'll get lots of money and the best sword.",03.07.2019 07:35:16,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1021  1013  2184  1012  2062  2769  2204  3941  1998  2062  4569
   999 10247  1024  2377 21469  2278  1024  1996  2757  5465  2034  2043
  2009  4150  2800  1998  2017  1005  2222  2131  7167  1997  2769  1998
  1996  2190  4690  1012   102]",81
Assassin's Creed Unity,91871374,Assassin's Creed Unity,Finally! A game where I can finally play CO-OP,20.04.2019 20:23:37,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 2633  999 1037 2208 2073 1045 2064 2633 2377 2522 1011 6728  102],15
Assassin's Creed Unity,91871375,Assassin's Creed Unity,Best Game ever,20.04.2019 16:21:14,Empfohlen,77.77777777777777,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 2190 2208 2412  102],5
Assassin's Creed Unity,91871376,Assassin's Creed Unity,"remake it, plz.",20.04.2019 16:25:01,Empfohlen,55.55555555555555,3,Nein,Ja,Nein,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101 12661  2009  1010 20228  2480  1012   102],14
Assassin's Creed Unity,91871377,Assassin's Creed Unity,nice game but it's really  sad to see notre dame,07.07.2019 00:49:05,Empfohlen,77.77777777777779,3,Ja,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  3835  2208  2021  2009  1005  1055  2428  6517  2000  2156 10289
  8214   102]",27
Assassin's Creed Unity,91871378,Assassin's Creed Unity,"Viva La France! Viva La Notra Dame. I wasn't that big of a fan of the story line in this game, but the scale of Paris and the detail therin as well as the detail to the beautiful Notre Dame Cathedral is unmatched. In rememberence of this beautiful 850+ year old building, I suggest you all buy this game and give this a go, as it is a true testament to the beautiful architecture of Paris France.",19.04.2019 22:59:06,Empfohlen,44.44444444444444,3,Ja,Ja,Ja,Nein,Ja,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 20022  2474  2605   999 20022  2474  2025  2527  8214  1012  1045
  2347  1005  1056  2008  2502  1997  1037  5470  1997  1996  2466  2240
  1999  2023  2208  1010  2021  1996  4094  1997  3000  1998  1996  6987
  1996  6657  2004  2092  2004  1996  6987  2000  1996  3376 10289  8214
  5040  2003  4895 18900  7690  1012  1999  3342 10127  1997  2023  3376
 15678  1009  2095  2214  2311  1010  1045  6592  2017  2035  4965  2023
  2208  1998  2507  2023  1037  2175  1010  2004  2009  2003  1037  2995
  9025  2000  1996  3376  4294  1997  3000  2605  1012   102]",183
Assassin's Creed Unity,91871379,Assassin's Creed Unity,Last real AC game I played. loved it. I did not experience any bugs or issues. This game gets a perfect 10 from me.,13.05.2019,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Metacritic,10.0,"[  101  2197  2613  9353  2208  1045  2209  1012  3866  2009  1012  1045
  2106  2025  3325  2151 12883  2030  3314  1012  2023  2208  4152  1037
  3819  2184  2013  2033  1012   102]",59
Assassin's Creed Unity,91871380,Assassin's Creed Unity,"A must for people who love Paris, architecture and the creative approach to history AC style. And the city is great for free running and sightseeing. I barely play any missions and just run around",01.07.2019 23:35:14,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1037  2442  2005  2111  2040  2293  3000  1010  4294  1998  1996
  5541  3921  2000  2381  9353  2806  1012  1998  1996  2103  2003  2307
  2005  2489  2770  1998 15925  4402  2075  1012  1045  4510  2377  2151
  6416  1998  2074  2448  2105   102]",83
