project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Ukraine-Russia-Support,91992653,Cyberpunk 2077,"CDPR has come a [b]LOOOOONG[/b] way on this game!

I originally pre-ordered this for my PS4 and played it the day of launch.  It. . . well, it [i]ran[/i], but it had definite issues.  I won't elaborate.  We all know how rough this was out of the gate, especially for the now last-gen consoles.

Right now I'm running this on a decent pre-built gaming rig (Cyber-Power), and while there are times my fans sound like a 747 taking off, I have yet to have [i]any[/i] performance issues, crashes, bugs, or so much as a long load time (on the PC).  They're still very much working on this game, and there are still some QOL improvements they're making (scuttlebutt says they're making outfits toggle-able so you won't have to look like an eclectic homeless person to have the current best armor).  I think it speaks volumes that they've had their noses to the grindstone, finishing the game and working hard on getting updates out in a very timely fashion.

So yes, I highly recommend this game.  I'm almost wondering if they'll do a re-release when it's finally done to maybe recoup some of their initial losses as well as to celebrate the finished product in a manner fitting to a game of it's caliber.",03.03.2022 16:49:28,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  8561  2099  2038  2272  1037  1031  1038  1033  8840  9541  7828
  2290  1031  1013  1038  1033  2126  2006  2023  2208   999  1045  2761
  3653  1011  3641  2023  2005  2026  8827  2549  1998  2209  2009  1996
  2154  1997  4888  1012  2009  1012  1012  1012  2092  1010  2009  1031
  1045  1033  2743  1031  1013  1045  1033  1010  2021  2009  2018 15298
  3314  1012  1045  2180  1005  1056  9603  1012  2057  2035  2113  2129
  5931  2023  2001  2041  1997  1996  4796  1010  2926  2005  1996  2085
  2197  1011  8991 22659  1012  2157  2085  1045  1005  1049  2770  2023
  2006  1037 11519  3653  1011  2328 10355 19838  1006 16941  1011  2373
  1007  1010  1998  2096  2045  2024  2335  2026  4599  2614  2066  1037
 25374  2635  2125  1010  1045  2031  2664  2000  2031  1031  1045  1033
  2151  1031  1013  1045  1033  2836  3314  1010 19119  1010 12883  1010
  2030  2061  2172  2004  1037  2146  7170  2051  1006  2006  1996  7473
  1007  1012  2027  1005  2128  2145  2200  2172  2551  2006  2023  2208
  1010  1998  2045  2024  2145  2070  1053  4747  8377  2027  1005  2128
  2437  1006  8040  4904  9286  8569  4779  2758  2027  1005  2128  2437
 22054  2000 24679  1011  2583  2061  2017  2180  1005  1056  2031  2000
  2298  2066  2019 20551 11573  2711  2000  2031  1996  2783  2190  8177
  1007  1012  1045  2228  2009  8847  6702  2008  2027  1005  2310  2018
  2037 27518  2000  1996 23088  9221  1010  5131  1996  2208  1998  2551
  2524  2006  2893 14409  2041  1999  1037  2200 23259  4827  1012  2061
  2748  1010  1045  3811 16755  2023  2208  1012  1045  1005  1049  2471
  6603  2065  2027  1005  2222  2079  1037  2128  1011  2713  2043  2009
  1005  1055  2633  2589  2000  2672 28667  7140  2361  2070  1997  2037
  3988  6409  2004  2092  2004  2000  8439  1996  2736  4031  1999  1037
  5450 11414  2000  1037  2208  1997  2009  1005  1055 15977  1012   102]",604
Ukraine-Russia-Support,91992654,Cyberpunk 2077,"I got this game with the latest PS5 update and it still has a few bugs but is very playable.

well done for standing with Ukraine",07.03.2022,Empfohlen,100.0,Ja,Ja,Ja,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,10.0,"[  101  1045  2288  2023  2208  2007  1996  6745  8827  2629 10651  1998
  2009  2145  2038  1037  2261 12883  2021  2003  2200 16854  1012  2092
  2589  2005  3061  2007  5924   102]",57
Ukraine-Russia-Support,91992655,S.T.A.L.K.E.R.: Shadow of Chernobyl,This is the best goddamn game ever created.,09.03.2022 01:33:54,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2023  2003  1996  2190 16477  2208  2412  2580  1012   102],21
Ukraine-Russia-Support,91992656,GWENT: The Witcher Card Game,"Very addictive game, awesome artwork and interesting card descriptions",09.03.2022 21:17:36,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2200 26855  3512  2208  1010 12476  8266  1998  5875  4003 13271
   102]",23
Ukraine-Russia-Support,91992657,The Witcher 2: Assassins of Kings Enhanced Edition,"good game, shame about the politics of the company",05.03.2022 13:31:41,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[ 101 2204 2208 1010 9467 2055 1996 4331 1997 1996 2194  102],12
Ukraine-Russia-Support,91992658,S.T.A.L.K.E.R.: Call of Pripyat,"Someone said that games are not politics and military conflicts, too. And it turned out that GSC supports both, and even encourages these actions. And Russophobia on their part. And the ban of a new game on the territory. But when there were donations for a new part, they did not look at who gave them this money and again the Russians. Did they know that a huge part of the players in the Russian-speaking segment, including from Russia? Eh... It's a pity that such a beloved studio turned out to be a hypocritical community and Russophobia and hatred of Russians flourishing there. And what about the past parts? The third part of the franchise turned out to be normal, not good, but you can also buy a good one, but the past parts are a HORROR in all respects, except for the physics of bodies and the atmosphere, although the atmosphere is a purely subjective opinion of it, the players themselves never invented it, if not for the modders, the series would have already been completely bent. Conclusion the third part is normal, but the last one is a fierce shit that it's even a shame to play. because of the clumsiness of the world and the game engine.",15.03.2022 08:45:02,Empfohlen,100.0,Ja,Ja,Ja,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2619  2056  2008  2399  2024  2025  4331  1998  2510  9755  1010
  2205  1012  1998  2009  2357  2041  2008 28177  2278  6753  2119  1010
  1998  2130 16171  2122  4506  1012  1998 17023 24920  2006  2037  2112
  1012  1998  1996  7221  1997  1037  2047  2208  2006  1996  3700  1012
  2021  2043  2045  2020 11440  2005  1037  2047  2112  1010  2027  2106
  2025  2298  2012  2040  2435  2068  2023  2769  1998  2153  1996 12513
  1012  2106  2027  2113  2008  1037  4121  2112  1997  1996  2867  1999
  1996  2845  1011  4092  6903  1010  2164  2013  3607  1029 15501  1012
  1012  1012  2009  1005  1055  1037 12063  2008  2107  1037 11419  2996
  2357  2041  2000  2022  1037  1044 22571 10085 14778  7476  2451  1998
 17023 24920  1998 11150  1997 12513 29571  2045  1012  1998  2054  2055
  1996  2627  3033  1029  1996  2353  2112  1997  1996  6329  2357  2041
  2000  2022  3671  1010  2025  2204  1010  2021  2017  2064  2036  4965
  1037  2204  2028  1010  2021  1996  2627  3033  2024  1037  5469  1999
  2035 17475  1010  3272  2005  1996  5584  1997  4230  1998  1996  7224
  1010  2348  1996  7224  2003  1037 11850 20714  5448  1997  2009  1010
  1996  2867  3209  2196  8826  2009  1010  2065  2025  2005  1996 16913
 13375  1010  1996  2186  2052  2031  2525  2042  3294  6260  1012  7091
  1996  2353  2112  2003  3671  1010  2021  1996  2197  2028  2003  1037
  9205  4485  2008  2009  1005  1055  2130  1037  9467  2000  2377  1012
  2138  1997  1996 18856 18163  9961  1997  1996  2088  1998  1996  2208
  3194  1012   102]",486
Ukraine-Russia-Support,91992659,Cyberpunk 2077,Thanks for support of Ukrainian people! Those Russians who decrease game score because of war - **** cowards.,08.03.2022,Empfohlen,100.0,Ja,Nein,Nein,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,10.0,"[  101  4283  2005  2490  1997  5969  2111   999  2216 12513  2040  9885
  2208  3556  2138  1997  2162  1011  1008  1008  1008  1008 16592  2015
  1012   102]",51
Ukraine-Russia-Support,91992660,The Witcher 2: Assassins of Kings Enhanced Edition,Awesome game and they don't support russian imperialism - win-win situation,05.03.2022 11:04:48,Empfohlen,100.0,Ja,Ja,Ja,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101 12476  2208  1998  2027  2123  1005  1056  2490  2845 28087  1011
  2663  1011  2663  3663   102]",32
Ukraine-Russia-Support,91992661,Frostpunk,"I love this game. The depressing vibe got me through the early pandemic, which was played on PS4 before I got the PC version.",27.02.2022 23:22:00,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  1045  2293  2023  2208  1012  1996  2139 24128 21209  2288  2033
  2083  1996  2220  6090  3207  7712  1010  2029  2001  2209  2006  8827
  2549  2077  1045  2288  1996  7473  2544  1012   102]",64
Ukraine-Russia-Support,91992662,Cyberpunk 2077,Fix your F king game and make DLC's instead of wasting your time on making your useless political statements.,07.03.2022,Nicht empfohlen,100.0,Ja,Ja,Ja,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  8081  2115  1042  2332  2208  1998  2191 21469  2278  1005  1055
  2612  1997 18313  2115  2051  2006  2437  2115 11809  2576  8635  1012
   102]",47
Ukraine-Russia-Support,91992663,S.T.A.L.K.E.R.: Shadow of Chernobyl,this gaem slaps,19.03.2022 22:18:57,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2023 11721  6633 14308  2015   102],12
Ukraine-Russia-Support,91992664,The Witcher Enhanced Edition,This game can be very unforgiving. The fighting in game is very unorthodox. I recommend playing the game on easy if you want a great experience!,11.03.2022 03:11:09,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2023  2208  2064  2022  2200  4895 29278 23795  1012  1996  3554
  1999  2208  2003  2200 27776 15265  7716 11636  1012  1045 16755  2652
  1996  2208  2006  3733  2065  2017  2215  1037  2307  3325   999   102]",67
Ukraine-Russia-Support,91992665,Cyberpunk 2077,CDPR's terrible policy towards Russia. To buy from the game is not to respect yourself.,19.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[ 101 8561 2099 1005 1055 6659 3343 2875 3607 1012 2000 4965 2013 1996
 2208 2003 2025 2000 4847 4426 1012  102]",22
